t,|i=0,DISR,IO:1,IO:2,IOPL:1,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,OS:2,DMFS,FR,IL,BO:1,BO:2,DI:1,DI:2,HC,SC,ITHC,REV,TC,|i=1,DISR,IO:3,IO:4,IOPL:3,IOPL:4,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:3,OS:4,DMFS,FR,IL,BO:3,BO:4,DI:3,DI:4,HC,SC,ITHC,REV,TC,|i=2,DISR,IO:5,IO:6,IOPL:5,IOPL:6,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:5,OS:6,DMFS,FR,IL,BO:5,BO:6,DI:5,DI:6,HC,SC,ITHC,REV,TC,|i=3,DISR,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=4,DISR,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=5,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,|i=6,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC
72,|,False,16.147712608257805,16.48870825585442,[0],[0],32.636420864112225,32.636420864112225,34.16095880317634,"[0.0, 32.636420864112225]",0.0,16.147712608257805,18.013246194918537,16.147712608257805,0.4873168121433055,-32.636420864112225,0.0,32.63642086411224,0.0,0.0,0.0,652.7284172822444,11.386986267725447,0.0,664.1154035499699,|,False,8.014831422516933,8.132881185740874,[0],[0],16.147712608257805,16.147712608257834,14.983853176114051,"[0.0, 16.147712608257805]",0.0,8.014831422516933,6.969021753597119,8.014831422516933,0.4617157387699992,-16.147712608257834,0.0,16.147712608257827,0.0,0.0,0.0,322.9542521651567,9.9892354507427,0.0,332.94348761589936,|,False,6.727022612556424,9.761685643297994,[0],[0],16.48870825585442,50.649667059030804,20.471042350133317,"[0.0, 18.013246194918537]",0.0,0,13.744019737576892,0.0,0.47481108663355676,-50.649667059030804,0.0,50.64966705903081,25.739015436841694,0.0,17.159343624561128,1012.9933411806161,9.16267982505126,0.0,1039.3153646302285,|,False,8.014831422516933,[0],8.014831422516933,8.014831422516925,3.1545238295800697,"[0.0, 8.014831422516933]",0.0,3.1545238295800697,6.217248937900877e-15,3.5001120591727156e-16,-8.014831422516927,8.014831422516927,0,0.0,160.29662845033855,0.0,0.0,160.29662845033855,|,False,8.132881185740878,[0],8.132881185740874,23.116734361854952,14.291440407888727,"[0.0, 6.969021753597119]",0.0,14.291440407888727,0.0,0.0,-23.116734361854952,23.116734361854952,0,0.0,462.33468723709905,0.0,0.0,462.33468723709905,|,True,6.727022612556424,[0],6.727022612556424,25.739015436841694,0.0,"[0.0, 0]",0.0,0.0,0.0,2.8544924967642037e-16,-25.739015436841694,25.739015436841694,0,0.0,514.7803087368338,0.0,0.0,514.7803087368338,|,False,9.761685643297994,[0],9.761685643297994,64.39368679660768,3.3823999669155853,"[0.0, 13.744019737576892]",0.0,3.3823999669155853,0.0,0.0,-64.39368679660768,64.39368679660768,0,0.0,1287.8737359321535,0.0,0.0,1287.8737359321535
73,|,False,17.795300179996985,14.831782625374045,[0],[0],32.62708280537103,32.62708280537103,32.636420864112225,"[0.0, 32.62708280537103]",0.0,17.795300179996985,14.84112068411524,17.795300179996985,0.48810467791001244,-32.62708280537103,0.0,32.627082805371046,0.0,0.0,0.0,652.5416561074206,10.878806954704075,0.0,663.4204630621247,|,False,8.340247427722414,9.45505275227457,[0],[0],17.795300179996985,17.795300179997014,16.147712608257805,"[0.0, 17.795300179996985]",0.0,8.340247427722414,7.807465180535392,8.340247427722414,0.4618185873662744,-17.795300179997014,0.0,17.795300179997007,0.0,0.0,0.0,355.9060035999403,10.765141738838537,0.0,366.67114533877884,|,False,10.01275082355957,4.819031801814475,[0],[0],14.831782625374045,47.468203489486314,18.013246194918537,"[0.0, 14.84112068411524]",0.0,0,8.000495371358967,0.0,0.4689498270755056,-47.468203489486314,0.0,47.46820348948632,35.75176626040126,0.0,23.834510840267505,949.3640697897263,5.333663580905978,0.0,978.5322442108998,|,False,8.340247427722412,[0],8.340247427722414,8.340247427722405,8.014831422516933,"[0.0, 8.340247427722414]",0.0,8.014831422516933,5.329070518200751e-15,3.541531111869311e-16,-8.340247427722407,8.340247427722407,0,0.0,166.80494855444812,0.0,0.0,166.80494855444812,|,False,9.45505275227457,[0],9.45505275227457,25.602765360532402,6.969021753597119,"[0.0, 7.807465180535392]",0.0,6.969021753597119,0.0,0.0,-25.602765360532402,25.602765360532402,0,0.0,512.055307210648,0.0,0.0,512.055307210648,|,True,10.01275082355957,[0],10.01275082355957,35.75176626040126,0.0,"[0.0, 0]",0.0,0.0,0.0,2.8088421334529574e-16,-35.75176626040126,35.75176626040126,0,0.0,715.0353252080253,0.0,0.0,715.0353252080253,|,False,4.819031801814475,[0],4.819031801814475,55.468698860845265,13.744019737576892,"[0.0, 8.000495371358967]",0.0,13.744019737576892,0.0,0.0,-55.468698860845265,55.468698860845265,0,0.0,1109.3739772169054,0.0,0.0,1109.3739772169054
74,|,False,14.822886342912422,20.71449759545056,[0],[0],35.53738393836298,35.53738393836298,32.62708280537103,"[0.0, 35.53738393836298]",0.0,14.822886342912422,17.80419646245861,14.822886342912422,0.4870712645114169,-35.53738393836298,0.0,35.53738393836299,0.0,0.0,0.0,710.7476787672596,10.87569426845701,0.0,721.6233730357166,|,False,8.93992596541631,5.882960377496113,[0],[0],14.822886342912422,14.822886342912454,17.795300179996985,"[0.0, 14.822886342912422]",0.0,8.93992596541631,8.855374214580676,8.93992596541631,0.46353634915783887,-14.82288634291245,0.0,14.822886342912444,0.0,0.0,0.0,296.45772685824903,11.863533453331323,0.0,308.3212603115804,|,False,12.387320322171544,8.327177273279018,[0],[0],20.71449759545056,53.34158040082163,14.84112068411524,"[0.0, 17.80419646245861]",0.0,0,2.4538003619436957,0.0,0.46100190004915187,-53.34158040082164,0.0,53.34158040082164,48.1390865825728,0.0,32.09272438838187,1066.8316080164327,1.6358669079624637,0.0,1100.560199312777,|,False,8.939925965416307,[0],8.93992596541631,8.9399259654163,8.340247427722414,"[0.0, 8.93992596541631]",0.0,8.340247427722414,7.105427357601002e-15,3.6082121561955163e-16,-8.9399259654163,8.9399259654163,0,0.0,178.798519308326,0.0,0.0,178.798519308326,|,False,5.882960377496113,[0],5.882960377496113,23.67826055749312,7.807465180535392,"[0.0, 8.855374214580676]",0.0,7.807465180535392,0.0,0.0,-23.678260557493125,23.678260557493125,0,0.0,473.56521114986253,0.0,0.0,473.56521114986253,|,True,12.387320322171544,[0],12.387320322171544,48.1390865825728,0.0,"[0.0, 0]",0.0,0.0,0.0,2.7543469723665004e-16,-48.1390865825728,48.1390865825728,0,0.0,962.7817316514561,0.0,0.0,962.7817316514561,|,False,8.327177273279018,[0],8.327177273279018,55.79538076276532,8.000495371358967,"[0.0, 2.4538003619436957]",0.0,8.000495371358967,0.0,0.0,-55.79538076276532,55.79538076276532,0,0.0,1115.9076152553064,0.0,0.0,1115.9076152553064
75,|,False,26.793528979941822,18.043840680647214,[0],[0],44.83736966058903,44.83736966058903,35.53738393836298,"[0.0, 44.83736966058903]",0.0,26.793528979941822,8.743854958421156,26.793528979941822,0.48906397000724705,-44.83736966058903,0.0,44.83736966058905,0.0,0.0,0.0,896.7473932117807,11.845794646120993,0.0,908.5931878579017,|,False,13.828675328000637,12.96485365194119,[0],[0],26.793528979941822,26.793528979941858,14.822886342912422,"[0.0, 26.793528979941822]",0.0,13.828675328000637,0.9942110149117855,13.828675328000637,0.4646670166574212,-26.793528979941854,0.0,26.793528979941847,0.0,0.0,0.0,535.8705795988371,9.88192422860828,0.0,545.7525038274454,|,False,7.2958230493524505,10.748017631294749,[0],[0],18.043840680647214,53.58122461901024,17.80419646245861,"[0.0, 8.743854958421156]",0.0,55.43490963192525,10.50837341310616,55.43490963192525,0.49899134035533554,-53.581224619010236,8.881784197001252e-16,53.581224619010236,0.0,0.0,0.0,1071.6244923802046,43.962188696687605,0.0,1115.5866810768923,|,False,13.828675328000637,[0],13.828675328000637,13.828675328000626,8.93992596541631,"[0.0, 13.828675328000637]",0.0,8.93992596541631,8.881784197001252e-15,3.672587030094698e-16,-13.828675328000628,13.828675328000628,0,0.0,276.57350656001256,0.0,0.0,276.57350656001256,|,False,12.964853651941187,[0],12.96485365194119,27.787739994853638,8.855374214580676,"[0.0, 0.9942110149117855]",0.0,8.855374214580676,0.0,0.0,-27.787739994853638,27.787739994853638,0,0.0,555.7547998970728,0.0,0.0,555.7547998970728,|,False,7.2958230493524505,[0],7.2958230493524505,55.43490963192525,0.0,"[0.0, 55.43490963192525]",0.0,0.0,0.0,2.723228971222775e-16,-55.43490963192525,55.43490963192525,0,0.0,1108.6981926385051,0.0,0.0,1108.6981926385051,|,False,10.748017631294749,[0],10.748017631294749,64.08959803211637,2.4538003619436957,"[0.0, 10.50837341310616]",0.0,2.4538003619436957,0.0,0.0,-64.08959803211637,64.08959803211637,0,0.0,1281.7919606423275,0.0,0.0,1281.7919606423275
76,|,False,21.696473462573582,15.211230869222575,[0],[0],36.907704331796154,36.907704331796154,44.83736966058903,"[0.0, 36.907704331796154]",0.0,21.696473462573582,23.14089619801545,21.696473462573582,0.49050903280879526,-36.907704331796154,0.0,36.90770433179617,0.0,0.0,0.0,738.154086635923,14.945789886863011,0.0,753.0998765227861,|,False,9.825398841465462,11.871074621108122,[0],[0],21.696473462573582,21.696473462573618,26.793528979941822,"[0.0, 21.696473462573582]",0.0,9.825398841465462,16.96813013847636,9.825398841465462,0.4644649013664924,-21.696473462573614,0.0,21.696473462573607,0.0,0.0,0.0,433.92946925147226,17.86235265329455,0.0,451.79182190476683,|,False,5.270784310791271,9.940446558431312,[0],[0],15.211230869222575,60.048600529811665,8.743854958421156,"[0.0, 23.14089619801545]",0.0,0,3.4730706476298847,0.0,0.4929455695385777,-60.04860052981166,0.0,60.048600529811665,5.270784310791272,0.0,3.513856207194181,1200.972010596233,2.3153804317532565,0.0,1206.8012472351807,|,False,9.82539884146546,[0],9.825398841465462,9.825398841465452,13.828675328000637,"[0.0, 9.825398841465462]",0.0,13.828675328000637,8.881784197001252e-15,3.758412276470628e-16,-9.825398841465452,9.825398841465452,0,0.0,196.50797682930903,0.0,0.0,196.50797682930903,|,False,11.871074621108122,[0],11.871074621108122,38.664603601049976,0.9942110149117855,"[0.0, 16.96813013847636]",0.0,0.9942110149117855,0.0,0.0,-38.664603601049976,38.664603601049976,0,0.0,773.2920720209995,0.0,0.0,773.2920720209995,|,True,5.270784310791271,[0],5.270784310791271,5.270784310791271,55.43490963192525,"[0.0, 0]",0.0,55.43490963192525,0.0,2.7011820549884326e-16,-5.270784310791271,5.270784310791271,0,0.0,105.41568621582542,0.0,0.0,105.41568621582542,|,False,9.940446558431312,[0],9.940446558431312,63.52167117744152,10.50837341310616,"[0.0, 3.4730706476298847]",0.0,10.50837341310616,0.0,0.0,-63.521671177441526,63.521671177441526,0,0.0,1270.4334235488304,0.0,0.0,1270.4334235488304
77,|,False,14.019210059339617,6.885419921957376,[0],[0],20.904629981296992,20.904629981296992,36.907704331796154,"[0.0, 20.904629981296992]",0.0,14.019210059339617,22.888494272456537,14.019210059339617,0.4919890175828169,-20.904629981296992,0.0,20.904629981297006,0.0,0.0,0.0,418.09259962593984,12.302568110598717,0.0,430.39516773653855,|,False,10.993676528100941,3.025533531238679,[0],[0],14.019210059339617,14.019210059339652,21.696473462573582,"[0.0, 14.019210059339617]",0.0,10.993676528100941,10.70279693447264,10.993676528100941,0.46796175348120056,-14.019210059339652,0.0,14.019210059339645,0.0,0.0,0.0,280.38420118679306,14.464315641715721,0.0,294.84851682850876,|,False,4.653239527189289,2.2321803947680943,[0],[0],6.885419921957376,43.79312425375359,23.14089619801545,"[0.0, 22.888494272456537]",0.0,0,18.487656670826162,0.0,0.4902568320684444,-43.79312425375359,0.0,43.7931242537536,9.92402383798056,0.0,6.61601589198704,875.8624850750718,12.325104447217441,0.0,894.8036054142763,|,False,10.993676528100941,[0],10.993676528100941,10.993676528100929,9.825398841465462,"[0.0, 10.993676528100941]",0.0,9.825398841465462,1.0658141036401503e-14,3.8627625370752055e-16,-10.99367652810093,10.99367652810093,0,0.0,219.87353056201863,0.0,0.0,219.87353056201863,|,False,3.025533531238679,[0],3.025533531238679,24.722006993812293,16.96813013847636,"[0.0, 10.70279693447264]",0.0,16.96813013847636,0.0,0.0,-24.722006993812293,24.722006993812293,0,0.0,494.4401398762459,0.0,0.0,494.4401398762459,|,True,4.653239527189289,[0],4.653239527189289,9.92402383798056,0.0,"[0.0, 0]",0.0,0.0,0.0,2.682012823262547e-16,-9.92402383798056,9.92402383798056,0,0.0,198.48047675961118,0.0,0.0,198.48047675961118,|,False,2.232180394768087,[0],2.2321803947680943,62.28078092457973,3.4730706476298847,"[0.0, 18.487656670826162]",0.0,3.4730706476298847,0.0,0.0,-62.28078092457973,62.28078092457973,0,0.0,1245.6156184915947,0.0,0.0,1245.6156184915947
78,|,False,20.45887912394354,16.70290398556039,[0],[0],37.16178310950393,37.16178310950393,20.904629981296992,"[0.0, 37.16178310950393]",0.0,20.45887912394354,0.44575085735345255,20.45887912394354,0.49283188038769493,-37.16178310950393,0.0,37.16178310950394,0.0,0.0,0.0,743.2356621900785,6.968209993765663,0.0,750.2038721838442,|,False,12.249307437202132,8.209571686741405,[0],[0],20.45887912394354,20.45887912394357,14.019210059339617,"[0.0, 20.45887912394354]",0.0,12.249307437202132,1.7699026221374847,12.249307437202132,0.4700161422089608,-20.458879123943575,0.0,20.458879123943568,0.0,0.0,0.0,409.1775824788715,9.346140039559744,0.0,418.52372251843127,|,False,12.606420384877158,4.09648360068323,[0],[0],16.70290398556039,37.607533966857446,22.888494272456537,"[0.0, 0.44575085735345255]",0.0,0,10.28207388757938,0.0,0.4838546807973834,-37.60753396685744,0.0,37.607533966857446,22.530444222857717,0.0,15.020296148571811,752.1506793371487,6.854715925052919,0.0,774.0256914107734,|,False,12.24930743720213,[0],12.249307437202132,12.24930743720212,10.993676528100941,"[0.0, 12.249307437202132]",0.0,10.993676528100941,1.0658141036401503e-14,3.9557030808409666e-16,-12.24930743720212,12.24930743720212,0,0.0,244.9861487440424,0.0,0.0,244.9861487440424,|,False,8.209571686741405,[0],8.209571686741405,22.228781746081058,10.70279693447264,"[0.0, 1.7699026221374847]",0.0,10.70279693447264,0.0,0.0,-22.228781746081058,22.228781746081058,0,0.0,444.57563492162114,0.0,0.0,444.57563492162114,|,True,12.606420384877158,[0],12.606420384877158,22.530444222857717,0.0,"[0.0, 0]",0.0,0.0,0.0,2.631421316198759e-16,-22.530444222857717,22.530444222857717,0,0.0,450.6088844571543,0.0,0.0,450.6088844571543,|,False,4.09648360068323,[0],4.09648360068323,47.8896078544368,18.487656670826162,"[0.0, 10.28207388757938]",0.0,18.487656670826162,0.0,0.0,-47.8896078544368,47.8896078544368,0,0.0,957.792157088736,0.0,0.0,957.792157088736
79,|,False,11.02499428643512,16.993826421111677,[0],[0],28.018820707546798,28.018820707546794,37.16178310950393,"[0.0, 28.018820707546798]",0.0,11.02499428643512,26.13678882306881,11.02499428643512,0.49176510257349143,-28.018820707546798,0.0,28.018820707546812,0.0,0.0,0.0,560.376414150936,12.38726103650131,0.0,572.7636751874372,|,False,3.1821069047115484,7.842887381723569,[0],[0],11.02499428643512,11.024994286435152,20.45887912394354,"[0.0, 11.02499428643512]",0.0,3.1821069047115484,17.27677221923199,3.1821069047115484,0.46849337403762265,-11.024994286435152,0.0,11.024994286435147,0.0,0.0,0.0,220.49988572870305,13.639252749295693,0.0,234.13913847799876,|,False,9.08630113345776,7.9075252876539235,[0],[0],16.993826421111677,54.15560953061567,0.44575085735345255,"[0.0, 26.13678882306881]",0.0,22.97619508021117,0.0,22.97619508021117,0.4952382305233268,-54.15560953061567,8.640550276104307,45.51505925451137,0.0,0.0,0.0,1083.1121906123135,15.317463386807447,0.0,1098.429653999121,|,False,3.1821069047115484,[0],3.1821069047115484,3.182106904711537,12.249307437202132,"[0.0, 3.1821069047115484]",0.0,12.249307437202132,1.2434497875801753e-14,4.130092448952525e-16,-3.182106904711536,3.182106904711536,0,0.0,63.64213809423072,0.0,0.0,63.64213809423072,|,False,7.842887381723569,[0],7.842887381723569,28.30176650566714,1.7699026221374847,"[0.0, 17.27677221923199]",0.0,1.7699026221374847,0.0,0.0,-28.301766505667146,28.301766505667146,0,0.0,566.035330113343,0.0,0.0,566.035330113343,|,False,9.08630113345776,[0],9.08630113345776,31.616745356315477,0.0,"[0.0, 22.97619508021117]",0.0,0.0,0.0,2.596124332455508e-16,-31.616745356315477,31.616745356315477,0,0.0,632.3349071263095,0.0,0.0,632.3349071263095,|,False,7.9075252876539235,[0],7.9075252876539235,45.51505925451134,10.28207388757938,"[0.0, 0.0]",0.0,10.28207388757938,0.0,0.0,-45.51505925451134,45.51505925451134,0,0.0,910.3011850902269,0.0,0.0,910.3011850902269
80,|,False,14.204523083176763,14.37851494149576,[0],[0],28.58303802467253,28.58303802467253,28.018820707546798,"[0.0, 28.58303802467253]",0.0,14.204523083176763,13.814297624370035,14.204523083176763,0.4918213525470234,-28.583038024672526,0.0,28.58303802467254,0.0,0.0,0.0,571.6607604934505,9.339606902515598,0.0,581.0003673959661,|,False,4.310403081367958,9.894120001808805,[0],[0],14.204523083176763,14.204523083176795,11.02499428643512,"[0.0, 14.204523083176763]",0.0,4.310403081367958,6.714591205067163,4.310403081367958,0.4667273836653198,-14.204523083176795,0.0,14.204523083176788,0.0,0.0,0.0,284.0904616635359,7.349996190956746,0.0,291.44045785449265,|,False,9.036896423144706,5.341618518351055,[0],[0],14.37851494149576,42.39733564904262,26.13678882306881,"[0.0, 13.814297624370035]",0.0,17.67744669924901,8.459342123819798,9.036896423144704,0.49670042836079087,-42.397335649042624,1.7763568394002505e-15,42.39733564904263,0.0,0.0,0.0,847.9467129808525,17.42452588204587,0.0,865.3712388628983,|,False,4.310403081367959,[0],4.310403081367958,4.310403081367946,3.1821069047115484,"[0.0, 4.310403081367958]",0.0,3.1821069047115484,1.2434497875801753e-14,4.2952336096135004e-16,-4.310403081367946,4.310403081367946,0,0.0,86.20806162735892,0.0,0.0,86.20806162735892,|,False,9.894120001808798,[0],9.894120001808805,20.919114288243957,17.27677221923199,"[0.0, 6.714591205067163]",0.0,17.27677221923199,0.0,0.0,-20.919114288243954,20.919114288243954,0,0.0,418.38228576487904,0.0,0.0,418.38228576487904,|,False,9.036896423144706,[0],9.036896423144706,17.67744669924901,22.97619508021117,"[0.0, 17.67744669924901]",0.0,22.97619508021117,0.0,2.5619461175101136e-16,-17.67744669924901,17.67744669924901,0,0.0,353.5489339849802,0.0,0.0,353.5489339849802,|,False,5.341618518351055,[0],5.341618518351055,50.8566777728624,0.0,"[0.0, 8.459342123819798]",0.0,0.0,0.0,0.0,-50.8566777728624,50.8566777728624,0,0.0,1017.1335554572479,0.0,0.0,1017.1335554572479
81,|,False,18.524267188416673,14.637604549600209,[0],[0],33.161871738016885,33.161871738016885,28.58303802467253,"[0.0, 33.161871738016885]",0.0,18.524267188416673,10.058770836255857,18.524267188416673,0.49265043890838245,-33.16187173801688,0.0,33.16187173801689,0.0,0.0,0.0,663.2374347603376,9.527679341557509,0.0,672.765114101895,|,False,7.822716741117956,10.701550447298718,[0],[0],18.524267188416673,18.524267188416704,14.204523083176763,"[0.0, 18.524267188416673]",0.0,7.822716741117956,6.381806342058807,7.822716741117956,0.4661158965259909,-18.524267188416708,0.0,18.5242671884167,0.0,0.0,0.0,370.48534376833413,9.469682055451175,0.0,379.9550258237853,|,False,5.211945712975728,9.425658836624473,[0],[0],14.637604549600209,43.220642574272794,13.814297624370035,"[0.0, 10.058770836255857]",0.0,5.21194571297573,8.602351911394305,5.211945712975728,0.4951468769588122,-43.22064257427279,0.0,43.220642574272794,0.0,0.0,0.0,864.4128514854558,9.209531749580023,0.0,873.6223832350358,|,False,7.822716741117956,[0],7.822716741117956,7.822716741117945,4.310403081367958,"[0.0, 7.822716741117956]",0.0,4.310403081367958,1.1546319456101628e-14,4.420600923373237e-16,-7.822716741117945,7.822716741117945,0,0.0,156.4543348223589,0.0,0.0,156.4543348223589,|,False,10.701550447298722,[0],10.701550447298718,24.906073530475513,6.714591205067163,"[0.0, 6.381806342058807]",0.0,6.714591205067163,0.0,0.0,-24.906073530475513,24.906073530475513,0,0.0,498.12147060951025,0.0,0.0,498.12147060951025,|,False,5.211945712975728,[0],5.211945712975728,5.2119457129757265,17.67744669924901,"[0.0, 5.21194571297573]",0.0,17.67744669924901,0.0,2.542640247173176e-16,-5.211945712975728,5.211945712975728,0,0.0,104.23891425951456,0.0,0.0,104.23891425951456,|,False,9.425658836624473,[0],9.425658836624473,51.82299448566707,8.459342123819798,"[0.0, 8.602351911394305]",0.0,8.459342123819798,0.0,0.0,-51.822994485667074,51.822994485667074,0,0.0,1036.4598897133415,0.0,0.0,1036.4598897133415
82,|,False,12.257621943846928,12.769164961316983,[0],[0],25.026786905163902,25.026786905163902,33.161871738016885,"[0.0, 25.026786905163902]",0.0,12.257621943846928,20.904249794169957,12.257621943846928,0.49262379464339734,-25.026786905163902,0.0,25.026786905163917,0.0,0.0,0.0,500.53573810327805,11.053957246005627,0.0,511.58969534928366,|,False,6.500204969092074,5.757416974754849,[0],[0],12.257621943846928,12.25762194384696,18.524267188416673,"[0.0, 12.257621943846928]",0.0,6.500204969092074,12.024062219324598,6.500204969092074,0.46669511538304187,-12.25762194384696,0.0,12.257621943846953,0.0,0.0,0.0,245.1524388769392,12.349511458944448,0.0,257.50195033588363,|,False,7.697272426733182,5.071892534583808,[0],[0],12.769164961316983,45.931036699333916,10.058770836255857,"[0.0, 20.904249794169957]",0.0,0,2.3614984095226745,0.0,0.4904208759479121,-45.931036699333916,0.0,45.93103669933393,7.697272426733182,0.0,5.131514951155454,918.6207339866783,1.5743322730151164,0.0,925.3265812108489,|,False,6.500204969092074,[0],6.500204969092074,6.500204969092062,7.822716741117956,"[0.0, 6.500204969092074]",0.0,7.822716741117956,1.1546319456101628e-14,4.552110420712236e-16,-6.500204969092063,6.500204969092063,0,0.0,130.00409938184126,0.0,0.0,130.00409938184126,|,False,5.757416974754849,[0],5.757416974754849,24.281684163171555,6.381806342058807,"[0.0, 12.024062219324598]",0.0,6.381806342058807,0.0,0.0,-24.28168416317156,24.28168416317156,0,0.0,485.6336832634312,0.0,0.0,485.6336832634312,|,True,7.69727242673318,[0],7.697272426733182,7.6972724267331785,5.21194571297573,"[0.0, 0]",0.0,5.21194571297573,1.7763568394002505e-15,2.5400551930851187e-16,-7.6972724267331785,7.6972724267331785,0,0.0,153.94544853466357,0.0,0.0,153.94544853466357,|,False,5.071892534583801,[0],5.071892534583808,48.29253510885657,8.602351911394305,"[0.0, 2.3614984095226745]",0.0,8.602351911394305,0.0,0.0,-48.292535108856576,48.292535108856576,0,0.0,965.8507021771316,0.0,0.0,965.8507021771316
