t,i=1,DISR,IO:EXT,IOPL:EXT,OQ:2,OO:2,IS:2,ISPL:2,RM:2,OS:EXT,DMFS,FR,IL,BO:EXT,DI:EXT,HC,SC,ITHC,REV,TC,i=2,DISR,IO:1,IOPL:EXT,IOPL:1,OQ:3,OO:3,IS:3,ISPL:3,RM:3,OS:1,DMFS,FR,IL,BO:1,DI:1,HC,SC,ITHC,REV,TC,i=3,DISR,IO:2,IOPL:EXT,IOPL:2,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:2,DMFS,FR,IL,BO:2,DI:2,HC,SC,ITHC,REV,TC
435,,False,4.786727624034208,[],4.786727624034208,10.598641378229228,0.0,[0.0],0.0,0.6780862458049794,0.6780862458049794,0.7227031364375786,-4.108641378229229,4.108641378229229,0,0.0,152.51276795986897,0.0,0.0,152.51276795986897,,False,4.786727624034208,[],[],4.786727624034208,16.12864137822926,0.0,[16.128641378229283],0.0,0.0,0.0,0.6699699587119052,-10.59864137822926,10.59864137822926,0.0,0.0,0.0,0.0,0.0,0.0,,False,4.786727624034208,[],[],4.7867276240342065,10.233367355551284,5.133847654245996,"[5.446639731517087, 4.7867276240342065]",0.0,16.128641378229283,16.128641378229283,0.9557837166908025,0.45663264444871654,1.7763568394002505e-15,0.0,0.9132652888974331,0,32.257282756458565,0.0,33.170548045356
436,,False,6.129069437535143,[],6.1290694375351435,16.72771081576437,0.0,[16.128641378229283],0.0,0.0,0.0,0.7206941953194362,-10.237710815764371,10.237710815764371,0,0.0,380.02382548117345,0.0,0.0,380.02382548117345,,False,6.1290694375351435,[],[],6.129069437535143,6.129069437535122,16.128641378229283,[5.903272375965804],0.0,16.128641378229283,5.5300000000000225,0.6706156627920792,-0.5990694375351211,0.5990694375351211,0.0,0.0,0.0,64.51456551291713,0.0,64.51456551291713,,False,6.129069437535143,[],[],6.129069437535141,10.915797061569336,5.446639731517087,"[4.7867276240342065, 6.129069437535141]",0.0,5.903272375965804,5.903272375965802,0.9558042200143864,-0.22579706156933899,0.22579706156934076,0.0,0.0,0.0,11.806544751931607,0.0,11.806544751931607
437,,False,4.919584226291008,[],4.919584226291008,5.518653663826097,16.128641378229283,[5.518653663826129],0.0,15.15729504205538,4.919584226291008,0.7213159988223687,0.9713463361739034,0.0,0,6.799424353217324,0.0,0.0,0.0,6.799424353217324,,False,4.919584226291008,[],[],4.919584226291007,5.145381287860326,5.903272375965804,[4.7867276240342065],0.0,5.518653663826129,4.919584226291008,0.671348953440733,0.3846187121396749,0.0,0.0,1.5384748485586996,0,22.074614655304515,0.0,23.613089503863215,,False,4.919584226291007,[],[],4.9195842262910086,11.048653663826137,4.7867276240342065,"[6.129069437535141, 4.9195842262910086]",0.0,4.7867276240342065,4.560930562464866,0.9557403101233978,-0.3586536638261393,0.35865366382614106,0.0,0.0,0.0,9.573455248068413,0.0,9.573455248068413
438,,False,3.5948400776355403,[],3.5948400776355403,3.5948400776355083,5.518653663826129,[3.5948400776355403],0.0,3.5948400776355403,3.5948400776355403,0.7217686154393207,2.895159922364492,0.0,0,20.266119456551444,0.0,0.0,0.0,20.266119456551444,,False,3.5948400776355403,[],[],3.5948400776355394,3.95349374146166,4.7867276240342065,[3.9534937414616804],0.0,3.5948400776355403,3.5948400776355403,0.6718827225994317,1.5765062585383411,0.0,0.0,6.306025034153365,0,14.379360310542161,0.0,20.685385344695526,,False,3.5948400776355394,[],[],3.594840077635541,8.514424303926539,6.129069437535141,"[4.9195842262910086, 3.594840077635541]",0.0,3.9534937414616804,3.5948400776355394,0.9558121932276114,2.1755756960734622,0.0,0.0,4.3511513921469245,0,7.906987482923361,0.0,12.258138875070285
439,,False,5.501033343517345,[],5.501033343517345,5.501033343517312,3.5948400776355403,[5.501033343517345],0.0,5.501033343517345,5.501033343517345,0.7224583964790814,0.9889666564826873,0.0,0,6.922766595378811,0.0,0.0,0.0,6.922766595378811,,False,5.501033343517345,[],[],5.501033343517344,5.5010333435173235,3.9534937414616804,[5.501033343517344],0.0,5.501033343517345,5.501033343517345,0.6726961789143121,0.02896665648267671,0.0,0.0,0.11586662593070685,0,22.00413337406938,0.0,22.120000000000086,,False,5.501033343517344,[],[],5.501033343517342,9.095873421152874,4.9195842262910086,"[3.594840077635541, 5.501033343517342]",0.0,5.501033343517344,5.501033343517344,0.9559217420168262,1.5941265788471268,0.0,0.0,3.1882531576942537,0,11.002066687034688,0.0,14.190319844728942
440,,False,3.9575151257728614,[],3.9575151257728622,3.9575151257728303,5.501033343517345,[3.9575151257728622],0.0,3.9575151257728614,3.9575151257728614,0.7229525224061635,2.532484874227171,0.0,0,17.727394119590194,0.0,0.0,0.0,17.727394119590194,,True,3.9575151257728622,[],[],3.9575151257728622,3.957515125772842,5.501033343517344,[0],0.0,3.9575151257728622,3.9575151257728622,0.6732788998540912,1.5724848742271584,0.0,0.0,6.289939496908634,0,15.830060503091449,0.0,22.120000000000083,,False,3.9575151257728622,[],[],3.9575151257728605,9.458548469290193,3.594840077635541,"[5.501033343517342, 3.9575151257728605]",0.0,0,0.0,0.9542198504409339,1.2314515307098057,0.0,3.9575151257728622,10.377933312965336,0,0.0,0,10.377933312965336
441,,False,6.277926829238165,[],6.277926829238164,6.277926829238132,3.9575151257728622,[1.5724848742271584],0.0,6.277926829238165,6.277926829238165,0.7237327702694559,0.21207317076186794,0.0,0,1.4845121953330755,0.0,0.0,0.0,1.4845121953330755,,False,6.277926829238164,[],[],6.277926829238164,10.235441955011005,0.0,[10.235441955011026],0.0,1.5724848742271584,1.5724848742271584,0.6720881681661629,-4.705441955011006,4.705441955011006,0.0,0.0,0.0,6.289939496908634,0.0,6.289939496908634,,False,6.277926829238164,[],[],6.277926829238166,10.235441955011016,5.501033343517342,"[3.9575151257728605, 6.277926829238166]",0.0,10.235441955011026,10.235441955011026,0.9561241339320797,0.45455804498898367,0.0,0.0,0.9091160899779673,0,20.470883910022053,0.0,21.38000000000002
442,,False,5.4125703966441225,[],5.4125703966441225,10.118012351655096,1.5724848742271584,[10.118012351655128],0.0,1.7845580449890264,1.7845580449890264,0.7227783537039528,-3.628012351655096,3.628012351655096,0,0.0,134.67181849343717,0.0,0.0,134.67181849343717,,True,5.4125703966441225,[],[],5.412570396644123,5.412570396644103,10.235441955011026,[0],0.0,10.118012351655128,5.4125703966441225,0.6728824407151327,0.11742960335589814,0.0,0.0,0.46971841342359255,0,40.47204940662051,0.0,40.941767820044106,,False,5.412570396644123,[],[],5.412570396644123,11.690497225882279,3.9575151257728605,"[6.277926829238166, 5.412570396644123]",0.0,0,0.0,0.9538081969049136,-1.0004972258822793,1.0004972258822793,4.412073170761844,8.824146341523688,0.0,0.0,0,8.824146341523688
443,,False,3.070315403685843,[],3.070315403685843,3.070315403685811,10.118012351655128,[0.11742960335589814],0.0,6.698327755340939,3.070315403685843,0.7231587381229788,3.4196845963141893,0.0,0,23.937792174199323,0.0,0.0,0.0,23.937792174199323,,False,3.070315403685843,[],[],3.070315403685842,8.482885800329946,0.0,[8.482885800329965],0.0,0.11742960335589814,0.11742960335589814,0.6720116374083215,-2.9528858003299447,2.9528858003299447,0.0,0.0,0.0,0.46971841342359255,0.0,0.46971841342359255,,False,3.070315403685842,[],[],3.070315403685842,8.482885800329957,6.277926829238166,"[5.412570396644123, 3.070315403685842]",0.0,8.482885800329965,7.482388574447686,0.955843343758061,2.2071141996700447,0.0,0.0,4.4142283993400895,0,16.96577160065993,0.0,21.38000000000002
444,,False,5.867765024170889,[],5.867765024170889,8.820650824500802,0.11742960335589814,[8.482885800329965],0.0,3.5371141996700874,3.5371141996700874,0.7228439561045199,-2.3306508245008013,2.3306508245008013,0,0.0,86.51375860546973,0.0,0.0,86.51375860546973,,False,5.867765024170889,[],[],5.867765024170888,5.867765024170868,8.482885800329965,[5.867765024170888],0.0,8.482885800329965,5.530000000000021,0.6727189243946243,-0.33776502417086807,0.33776502417086807,0.0,0.0,0.0,33.93154320131986,0.0,33.93154320131986,,False,5.867765024170888,[],[],5.867765024170886,8.938080427856718,5.412570396644123,"[3.070315403685842, 5.867765024170886]",0.0,5.867765024170888,5.867765024170888,0.9559588336873391,1.7519195721432803,0.0,0.0,3.5038391442865606,0,11.735530048341776,0.0,15.239369192628336
445,,False,5.283032205395216,[],5.283032205395215,5.620797229566053,8.482885800329965,[5.620797229566083],0.0,7.613683029896017,5.283032205395216,0.7234950765747395,0.8692027704339482,0.0,0,6.084419393037638,0.0,0.0,0.0,6.084419393037638,,False,5.283032205395215,[],[],5.283032205395215,5.283032205395196,5.867765024170888,[4.822234975829122],0.0,5.620797229566083,5.283032205395215,0.6734878031996722,0.24696779460480478,0.0,0.0,0.9878711784192191,0,22.483188918264332,0.0,23.47106009668355,,False,5.283032205395215,[],[],5.283032205395217,11.150797229566091,3.070315403685842,"[5.867765024170886, 5.283032205395217]",0.0,4.822234975829122,4.822234975829122,0.9558573890368229,-0.4607972295660927,0.4607972295660927,0.0,0.0,0.0,9.644469951658245,0.0,9.644469951658245
446,,False,5.713399590205446,[],5.713399590205445,5.713399590205416,5.620797229566083,[5.069202770433927],0.0,5.713399590205446,5.713399590205446,0.7241958041454646,0.7766004097945851,0.0,0,5.436202868562096,0.0,0.0,0.0,5.436202868562096,,False,5.713399590205445,[],[],5.713399590205444,6.1741968197715185,4.822234975829122,[5.867765024170886],0.0,5.069202770433927,5.069202770433927,0.6740295212709168,-0.6441968197715182,0.6441968197715182,0.0,0.0,0.0,20.27681108173571,0.0,20.27681108173571,,False,5.713399590205444,[],[],5.713399590205446,10.99643179560065,5.867765024170886,"[5.283032205395217, 5.713399590205446]",0.0,5.867765024170886,5.406967794604793,0.9558333359576103,-0.30643179560065104,0.30643179560065104,0.0,0.0,0.0,11.735530048341772,0.0,11.735530048341772
447,,False,5.047017213123745,[],5.047017213123744,5.691214032895234,5.069202770433927,[5.691214032895262],0.0,5.047017213123745,5.047017213123745,0.7248118545468246,0.7987859671047675,0.0,0,5.591501769733372,0.0,0.0,0.0,5.591501769733372,,False,5.047017213123744,[],[],5.047017213123744,5.353449008724375,5.867765024170886,[5.283032205395217],0.0,5.691214032895262,5.047017213123744,0.674757625655371,0.17655099127562401,0.0,0.0,0.7062039651024961,0,22.76485613158105,0.0,23.471060096683544,,False,5.047017213123744,[],[],5.047017213123746,10.760416803329178,5.283032205395217,"[5.713399590205446, 5.047017213123746]",0.0,5.283032205395217,4.976600409794566,0.9559008246187696,-0.0704168033291781,0.0704168033291781,0.0,0.0,0.0,10.566064410790434,0.0,10.566064410790434
448,,False,6.223170950591458,[],6.223170950591457,6.223170950591429,5.691214032895262,[5.459583196670841],0.0,6.223170950591458,6.223170950591458,0.7255676905267056,0.2668290494085719,0.0,0,1.8678033458600032,0.0,0.0,0.0,1.8678033458600032,,False,6.223170950591457,[],[],6.223170950591458,6.293587753920616,5.283032205395217,[5.713399590205446],0.0,5.459583196670841,5.459583196670841,0.6753139295816417,-0.763587753920616,0.763587753920616,0.0,0.0,0.0,21.838332786683363,0.0,21.838332786683363,,False,6.223170950591458,[],[],6.223170950591456,11.270188163715188,5.713399590205446,"[5.047017213123746, 6.223170950591456]",0.0,5.713399590205446,5.642982786876268,0.9557658802880719,-0.5801881637151896,0.5801881637151896,0.0,0.0,0.0,11.426799180410892,0.0,11.426799180410892
449,,False,4.316568209869877,[],4.316568209869876,5.080155963790465,5.459583196670841,[5.080155963790492],0.0,4.316568209869877,4.316568209869877,0.7260895257100674,1.4098440362095355,0.0,0,9.86890825346675,0.0,0.0,0.0,9.86890825346675,,False,4.316568209869876,[],[],4.316568209869876,4.896756373585047,5.713399590205446,[4.896756373585066],0.0,5.080155963790492,4.316568209869876,0.6759313226845783,0.6332436264149539,0.0,0.0,2.5329745056598156,0,20.32062385516197,0.0,22.853598360821785,,False,4.316568209869876,[],[],4.316568209869878,10.53973916046132,5.047017213123746,"[6.223170950591456, 4.316568209869878]",0.0,4.896756373585066,4.316568209869876,0.9558499918127499,0.15026083953867975,0.0,0.0,0.3005216790773595,0,9.793512747170132,0.0,10.094034426247491
450,,False,5.919827510147663,[],5.919827510147663,5.919827510147636,5.080155963790492,[5.53000000000002],0.0,5.919827510147663,5.919827510147663,0.7268019621699127,0.5701724898523644,0.0,0,3.9912074289665505,0.0,0.0,0.0,3.9912074289665505,,False,5.919827510147663,[],[],5.9198275101476625,5.919827510147644,4.896756373585066,[5.9198275101476625],0.0,5.53000000000002,5.53000000000002,0.6766029420309726,-0.3898275101476436,0.3898275101476436,0.0,0.0,0.0,22.12000000000008,0.0,22.12000000000008,,False,5.9198275101476625,[],[],5.9198275101476625,10.236395720017526,6.223170950591456,"[4.316568209869878, 5.9198275101476625]",0.0,5.9198275101476625,5.9198275101476625,0.9559648252290938,0.4536042799824731,0.0,0.0,0.9072085599649462,0,11.839655020295325,0.0,12.746863580260271
451,,False,5.313861963470134,[],5.313861963470134,5.703689473617749,5.53000000000002,[5.703689473617778],0.0,5.313861963470134,5.313861963470134,0.7274383230966464,0.7863105263822501,0.0,0,5.5041736846757505,0.0,0.0,0.0,5.5041736846757505,,False,5.313861963470134,[],[],5.313861963470134,5.313861963470115,5.9198275101476625,[4.770172489852351],0.0,5.703689473617778,5.313861963470134,0.6773562316707764,0.21613803652988484,0.0,0.0,0.8645521461195393,0,22.81475789447111,0.0,23.67931004059065,,False,5.313861963470134,[],[],5.313861963470134,11.233689473617783,4.316568209869878,"[5.9198275101476625, 5.313861963470134]",0.0,4.770172489852351,4.770172489852351,0.9558290731355107,-0.5436894736177829,0.5436894736177829,0.0,0.0,0.0,9.540344979704702,0.0,9.540344979704702
452,,False,3.318179674866771,[],3.318179674866772,3.3181796748667436,5.703689473617778,[3.318179674866772],0.0,3.318179674866771,3.318179674866771,0.7278341899393836,3.1718203251332566,0.0,0,22.202742275932795,0.0,0.0,0.0,22.202742275932795,,False,3.318179674866772,[],[],3.318179674866772,3.8618691484845353,4.770172489852351,[3.861869148484555],0.0,3.318179674866772,3.318179674866772,0.6778248374239713,1.668130851515464,0.0,0.0,6.672523406061856,0,13.272718699467088,0.0,19.945242105528944,,False,3.318179674866772,[],[],3.3181796748667702,8.63204163833689,5.9198275101476625,"[5.313861963470134, 3.3181796748667702]",0.0,3.861869148484555,3.318179674866772,0.955893226708226,2.0579583616631076,0.0,0.0,4.115916723326215,0,7.72373829696911,0.0,11.839655020295325
453,,False,3.241401000005853,[],3.241401000005853,3.2414010000058244,3.318179674866772,[3.241401000005853],0.0,3.241401000005853,3.241401000005853,0.7282197881684475,3.248598999994176,0.0,0,22.74019299995923,0.0,0.0,0.0,22.74019299995923,,False,3.241401000005853,[],[],3.2414010000058537,3.241401000005834,3.861869148484555,[3.2414010000058537],0.0,3.241401000005853,3.241401000005853,0.6782812877478014,2.288598999994166,0.0,0.0,9.154395999976664,0,12.965604000023411,0.0,22.120000000000076,,False,3.2414010000058537,[],[],3.2414010000058555,6.559580674872611,5.313861963470134,"[3.3181796748667702, 3.2414010000058555]",0.0,3.2414010000058537,3.2414010000058537,0.9559557161651758,4.130419325127388,0.0,0.0,8.260838650254776,0,6.4828020000117075,0.0,14.743640650266483
454,,False,4.699639511911371,[],4.699639511911371,4.699639511911343,3.241401000005853,[4.699639511911371],0.0,4.699639511911371,4.699639511911371,0.7287769224566144,1.7903604880886572,0.0,0,12.5325234166206,0.0,0.0,0.0,12.5325234166206,,False,4.699639511911371,[],[],4.699639511911371,4.699639511911352,3.2414010000058537,[4.699639511911371],0.0,4.699639511911371,4.699639511911371,0.6789407931787991,0.8303604880886484,0.0,0.0,3.3214419523545935,0,18.798558047645486,0.0,22.12000000000008,,False,4.699639511911371,[],[],4.699639511911373,7.9410405119172145,3.3181796748667702,"[3.2414010000058555, 4.699639511911373]",0.0,4.699639511911371,4.699639511911371,0.9560460044924856,2.748959488082787,0.0,0.0,5.497918976165574,0,9.399279023822743,0.0,14.897197999988316
455,,False,4.1952130833396755,[],4.1952130833396755,4.195213083339647,4.699639511911371,[4.1952130833396755],0.0,4.1952130833396755,4.1952130833396755,0.7292723317796871,2.294786916660353,0.0,0,16.063508416622472,0.0,0.0,0.0,16.063508416622472,,False,4.1952130833396755,[],[],4.1952130833396755,4.195213083339656,4.699639511911371,[4.1952130833396755],0.0,4.1952130833396755,4.1952130833396755,0.6795272319352582,1.3347869166603443,0.0,0.0,5.339147666641377,0,16.780852333358702,0.0,22.12000000000008,,False,4.1952130833396755,[],[],4.195213083339674,8.894852595251034,3.2414010000058555,"[4.699639511911373, 4.195213083339674]",0.0,4.1952130833396755,4.1952130833396755,0.9561262897667253,1.7951474047489668,0.0,0.0,3.5902948094979337,0,8.390426166679351,0.0,11.980720976177285
456,,False,3.0663216988924398,[],3.0663216988924398,3.066321698892411,4.1952130833396755,[3.0663216988924398],0.0,3.0663216988924398,3.0663216988924398,0.7296332879309126,3.423678301107589,0.0,0,23.96574810775312,0.0,0.0,0.0,23.96574810775312,,False,3.0663216988924398,[],[],3.0663216988924398,3.06632169889242,4.1952130833396755,[3.0663216988924398],0.0,3.0663216988924398,3.0663216988924398,0.6799545123004077,2.46367830110758,0.0,0.0,9.85471320443032,0,12.265286795569759,0.0,22.12000000000008,,False,3.0663216988924398,[],[],3.0663216988924376,7.261534782232099,4.699639511911373,"[4.195213083339674, 3.0663216988924376]",0.0,3.0663216988924398,3.0663216988924398,0.9561847857663764,3.4284652177679003,0.0,0.0,6.8569304355358005,0,6.1326433977848795,0.0,12.98957383332068
457,,False,3.7926041683536256,[],3.7926041683536256,3.7926041683535963,3.0663216988924398,[3.7926041683536256],0.0,3.7926041683536256,3.7926041683536256,0.730078410105075,2.697395831646403,0.0,0,18.88177082152482,0.0,0.0,0.0,18.88177082152482,,False,3.7926041683536256,[],[],3.7926041683536265,3.792604168353607,3.0663216988924398,[3.7926041683536265],0.0,3.7926041683536256,3.7926041683536256,0.6804814238503742,1.7373958316463942,0.0,0.0,6.949583326585577,0,15.170416673414502,0.0,22.12000000000008,,False,3.7926041683536265,[],[],3.792604168353627,6.858925867246052,4.195213083339674,"[3.0663216988924376, 3.792604168353627]",0.0,3.7926041683536265,3.7926041683536265,0.9562569215824753,3.831074132753948,0.0,0.0,7.662148265507896,0,7.585208336707253,0.0,15.247356602215149
458,,False,4.834276946853385,[],4.834276946853386,4.8342769468533575,3.7926041683536256,[4.834276946853386],0.0,4.834276946853385,4.834276946853385,0.7306436687418777,1.6557230531466436,0.0,0,11.590061372026504,0.0,0.0,0.0,11.590061372026504,,False,4.834276946853386,[],[],4.834276946853385,4.834276946853365,3.7926041683536265,[4.834276946853385],0.0,4.834276946853386,4.834276946853386,0.6811505464457834,0.6957230531466347,0.0,0.0,2.782892212586539,0,19.337107787413544,0.0,22.120000000000083,,False,4.834276946853385,[],[],4.834276946853385,8.626881115206999,3.0663216988924376,"[3.792604168353627, 4.834276946853385]",0.0,4.834276946853385,4.834276946853385,0.9563485265292506,2.063118884793,0.0,0.0,4.126237769586,0,9.66855389370677,0.0,13.79479166329277
459,,False,4.174415156982539,[],4.174415156982538,4.1744151569825085,4.834276946853386,[4.174415156982538],0.0,4.174415156982539,4.174415156982539,0.7311298701947364,2.315584843017491,0.0,0,16.209093901122436,0.0,0.0,0.0,16.209093901122436,,False,4.174415156982538,[],[],4.174415156982539,4.174415156982518,4.834276946853385,[4.174415156982539],0.0,4.174415156982538,4.174415156982538,0.6817260854236021,1.355584843017482,0.0,0.0,5.422339372069928,0,16.69766062793015,0.0,22.12000000000008,,False,4.174415156982539,[],[],4.1744151569825405,9.008692103835912,3.792604168353627,"[4.834276946853385, 4.1744151569825405]",0.0,4.174415156982539,4.174415156982539,0.9564273195901815,1.6813078961640882,0.0,0.0,3.3626157923281763,0,8.348830313965077,0.0,11.711446106293254
460,,False,7.309722755406186,[],7.309722755406187,7.309722755406159,4.174415156982538,[5.530000000000021],0.0,6.490000000000029,6.490000000000029,0.7316236943387475,-0.8197227554061577,0.8197227554061577,0,0.0,30.428108680676573,0.0,0.0,30.428108680676573,,False,7.309722755406187,[],[],7.309722755406187,7.309722755406167,4.174415156982539,[6.515584843017473],0.0,5.530000000000021,5.530000000000021,0.6819617686134171,-1.7797227554061665,1.7797227554061665,0.0,0.0,0.0,22.120000000000083,0.0,22.120000000000083,,False,7.309722755406187,[],[],7.309722755406185,11.48413791238871,4.834276946853385,"[4.1744151569825405, 7.309722755406185]",0.0,6.515584843017473,6.515584843017473,0.9562222999354396,-0.794137912388714,0.794137912388714,0.0,0.0,0.0,13.031169686034946,0.0,13.031169686034946
461,,False,4.336103086453335,[],4.336103086453334,6.115825841859472,5.530000000000021,[6.1158258418595],0.0,5.155825841859492,4.336103086453335,0.7321243690848926,0.37417415814052823,0.0,0,2.6192191069836976,0.0,0.0,0.0,2.6192191069836976,,False,4.336103086453334,[],[],4.336103086453334,5.130240998842028,6.515584843017473,[4.1744151569825405],0.0,6.1158258418595,4.336103086453334,0.6825550911512305,0.3997590011579728,0.0,0.0,1.5990360046318912,0,24.463303367438,0.0,26.062339372069893,,False,4.336103086453334,[],[],4.336103086453336,11.645825841859505,4.1744151569825405,"[7.309722755406185, 4.336103086453336]",0.0,4.1744151569825405,3.3802772445938265,0.9558927347104751,-0.9558258418595074,0.9558258418595074,0.0,0.0,0.0,8.348830313965081,0.0,8.348830313965081
462,,False,6.167102914383636,[],6.167102914383636,6.167102914383609,6.1158258418595,[4.574174158140513],0.0,6.167102914383636,6.167102914383636,0.7328332536408984,0.3228970856163924,0.0,0,2.260279599314747,0.0,0.0,0.0,2.260279599314747,,False,6.167102914383636,[],[],6.167102914383635,7.122928756243123,4.1744151569825405,[7.122928756243143],0.0,4.574174158140513,4.574174158140513,0.6827116220459238,-1.592928756243123,1.592928756243123,0.0,0.0,0.0,18.296696632562053,0.0,18.296696632562053,,False,6.167102914383635,[],[],6.167102914383637,10.503206000836958,7.309722755406185,"[4.336103086453336, 6.167102914383637]",0.0,7.122928756243143,6.167102914383635,0.9560094566349913,0.18679399916304273,0.0,0.0,0.37358799832608547,0,14.245857512486285,0.0,14.61944551081237
463,,False,6.621108557787715,[],6.621108557787714,8.21403731403081,4.574174158140513,[7.122928756243143],0.0,4.897071243756906,4.897071243756906,0.7328524669243235,-1.7240373140308094,1.7240373140308094,0,0.0,63.99626509682364,0.0,0.0,63.99626509682364,,False,6.621108557787714,[],[],6.621108557787714,6.621108557787695,7.122928756243143,[4.522897085616378],0.0,7.122928756243143,5.53000000000002,0.6831436561090566,-1.0911085577876944,1.0911085577876944,0.0,0.0,0.0,28.49171502497257,0.0,28.49171502497257,,False,6.621108557787714,[],[],6.6211085577877125,12.788211472171334,4.336103086453336,"[6.167102914383637, 6.6211085577877125]",0.0,4.522897085616378,4.522897085616378,0.9552362884404745,-2.098211472171336,2.098211472171336,0.0,0.0,0.0,9.045794171232757,0.0,9.045794171232757
464,,False,4.4824663490917755,[],4.4824663490917755,5.573574906879442,7.122928756243143,[4.522897085616378],0.0,6.206503663122585,4.4824663490917755,0.733363871965044,0.9164250931205578,0.0,0,6.414975651843904,0.0,0.0,0.0,6.414975651843904,,False,4.4824663490917755,[],[],4.4824663490917755,6.580677821263091,4.522897085616378,[6.167102914383637],0.0,4.522897085616378,3.431788527828684,0.6833015089317912,-1.0506778212630916,1.0506778212630916,0.0,0.0,0.0,18.091588342465514,0.0,18.091588342465514,,False,4.4824663490917755,[],[],4.482466349091777,11.103574906879473,6.167102914383637,"[6.6211085577877125, 4.482466349091777]",0.0,6.167102914383637,4.068891442212301,0.9551453558569334,-0.4135749068794743,0.4135749068794743,0.0,0.0,0.0,12.334205828767274,0.0,12.334205828767274
465,,False,4.401075603440664,[],4.401075603440665,5.451753424703728,4.522897085616378,[5.451753424703757],0.0,4.401075603440664,4.401075603440664,0.7338640897240633,1.038246575296272,0.0,0,7.267726027073904,0.0,0.0,0.0,7.267726027073904,,False,4.401075603440665,[],[],4.401075603440666,4.814650510320121,6.167102914383637,[4.81465051032014],0.0,5.451753424703757,4.401075603440665,0.6838956452577811,0.7153494896798804,0.0,0.0,2.8613979587195217,0,21.807013698815027,0.0,24.66841165753455,,False,4.401075603440666,[],[],4.401075603440668,8.883541952532427,6.6211085577877125,"[4.482466349091777, 4.401075603440668]",0.0,4.81465051032014,4.401075603440666,0.9552295045795397,1.8064580474675722,0.0,0.0,3.6129160949351444,0,9.62930102064028,0.0,13.242217115575425
466,,False,4.50403095367353,[],4.50403095367353,4.504030953673501,5.451753424703757,[4.50403095367353],0.0,4.50403095367353,4.50403095367353,0.7343740696928225,1.985969046326499,0.0,0,13.901783324285493,0.0,0.0,0.0,13.901783324285493,,False,4.50403095367353,[],[],4.504030953673529,4.504030953673508,4.81465051032014,[4.504030953673529],0.0,4.50403095367353,4.50403095367353,0.6845013767007456,1.025969046326491,0.0,0.0,4.103876185305964,0,18.01612381469412,0.0,22.120000000000083,,False,4.504030953673529,[],[],4.504030953673529,8.90510655711418,4.482466349091777,"[4.401075603440668, 4.504030953673529]",0.0,4.504030953673529,4.504030953673529,0.9553152955418799,1.7848934428858207,0.0,0.0,3.5697868857716415,0,9.008061907347058,0.0,12.577848793118699
467,,False,4.831885104374706,[],4.831885104374706,4.8318851043746776,4.50403095367353,[4.831885104374706],0.0,4.831885104374706,4.831885104374706,0.7349190031420022,1.6581148956253227,0.0,0,11.606804269377259,0.0,0.0,0.0,11.606804269377259,,False,4.831885104374706,[],[],4.831885104374707,4.831885104374687,4.504030953673529,[4.831885104374707],0.0,4.831885104374706,4.831885104374706,0.6851486243275383,0.6981148956253138,0.0,0.0,2.7924595825012553,0,19.327540417498824,0.0,22.12000000000008,,False,4.831885104374707,[],[],4.831885104374705,9.33591605804822,4.401075603440668,"[4.504030953673529, 4.831885104374705]",0.0,4.831885104374707,4.831885104374707,0.9554069665248212,1.3540839419517816,0.0,0.0,2.7081678839035632,0,9.663770208749414,0.0,12.371938092652977
468,,False,4.626600731623431,[],4.626600731623431,4.626600731623402,4.831885104374706,[4.626600731623431],0.0,4.626600731623431,4.626600731623431,0.7354386936062057,1.8633992683765976,0.0,0,13.043794878636184,0.0,0.0,0.0,13.043794878636184,,False,4.626600731623431,[],[],4.62660073162343,4.6266007316234115,4.831885104374707,[4.62660073162343],0.0,4.626600731623431,4.626600731623431,0.685765889463545,0.9033992683765897,0.0,0.0,3.6135970735063587,0,18.506402926493724,0.0,22.120000000000083,,False,4.62660073162343,[],[],4.626600731623428,9.458485835998118,4.504030953673529,"[4.831885104374705, 4.626600731623428]",0.0,4.62660073162343,4.62660073162343,0.9554943910273002,1.2315141640018803,0.0,0.0,2.4630283280037606,0,9.25320146324686,0.0,11.71622979125062
469,,False,3.8264297929878746,[],3.8264297929878754,3.826429792987846,4.626600731623431,[3.8264297929878754],0.0,3.8264297929878746,3.8264297929878746,0.7358669665110997,2.663570207012154,0.0,0,18.64499144908508,0.0,0.0,0.0,18.64499144908508,,False,3.8264297929878754,[],[],3.8264297929878746,3.826429792987856,4.62660073162343,[3.8264297929878746],0.0,3.8264297929878754,3.8264297929878754,0.6862745729032007,1.7035702070121443,0.0,0.0,6.814280828048577,0,15.305719171951502,0.0,22.12000000000008,,False,3.8264297929878746,[],[],3.8264297929878763,8.45303052461129,4.831885104374705,"[4.626600731623428, 3.8264297929878763]",0.0,3.8264297929878746,3.8264297929878746,0.9555664368857767,2.236969475388711,0.0,0.0,4.473938950777422,0,7.652859585975749,0.0,12.12679853675317
