t,|i=2,IO:EXT,IOPL:EXT,OQ:1,OO:1,IS:1,ISPL:1,RM:1,OS:EXT,DMFS,FR,IL,HC,SC,ITHC,TC,|i=1,IO:2,IOPL:2,OQ:0,OO:0,IS:0,ISPL:0,RM:0,OS:2,DMFS,FR,IL,HC,SC,ITHC,TC,|i=0,IO:1,IOPL:1,OQ:EXT,OO:EXT,IS:EXT,ISPL:EXT,RM:EXT,OS:1,DMFS,FR,IL,HC,SC,ITHC,TC
824,|,6.0,[0],6.0,14.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.12008840864440079,-11.0,0.0,1100.0,0.0,1100.0,|,6.0,[0],6.0,10.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.2504911591355599,-7.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,3.0,0.56237721021611,-3.0,0,0.0,0.0,0.0
825,|,1.0,[0],1.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.12005892462558311,-5.0,0.0,500.0,0.0,500.0,|,1.0,[0],1.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.25042965872821016,-1.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,4.0,1.0,0.5624846550454211,2.0,2.0,0,0.0,2.0
826,|,1.0,[0],1.0,2.0,7.0,"[0, 2.0, 0]",0.0,6.0,1.0,0.12027491408934708,1.0,10.0,0,0.0,10.0,|,1.0,[0],1.0,1.0,4.0,"[0, 1.0, 0]",0.0,2.0,1.0,0.250613647520864,2.0,10.0,0,0.0,10.0,|,1.0,[0],1.0,1.0,1.0,"[0, 1.0, 0]",0.0,1.0,1.0,0.5625920471281296,2.0,2.0,0,0.0,2.0
827,|,5.0,[0],5.0,5.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12086295660701152,-2.0,0.0,200.0,0.0,200.0,|,5.0,[0],5.0,5.0,1.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2510419220397156,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,1.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.562637901446433,-2.0,0,0.0,0.0,0.0
828,|,1.0,[0],1.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.12107843137254902,0.0,0.0,0,0.0,0.0,|,1.0,[0],1.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.2512254901960784,0.0,0.0,0,0.0,0.0,|,1.0,[0],1.0,1.0,5.0,"[0, 1.0, 0]",0.0,3.0,1.0,0.5627450980392157,2.0,2.0,0,0.0,2.0
829,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12163485070974057,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25159079784630445,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5626529613313754,-3.0,0,0.0,0.0,0.0
830,|,6.0,[0],6.0,9.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12145650048875856,-6.0,0.0,600.0,0.0,600.0,|,6.0,[0],6.0,9.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2512218963831867,-6.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,6.0,"[0, 6.0, 0]",0.0,6.0,3.0,0.5625610948191594,-3.0,0,0.0,0.0,0.0
831,|,7.0,[0],7.0,13.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.12124908514271773,-10.0,0.0,1000.0,0.0,1000.0,|,7.0,[0],7.0,10.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.25079287631129543,-7.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,3.0,0.5623322761649183,-4.0,0,0.0,0.0,0.0
832,|,4.0,[0],4.0,11.0,6.0,"[0, 6.0, 0]",0.0,6.0,0.0,0.12113087984401658,-8.0,0.0,800.0,0.0,800.0,|,4.0,[0],4.0,8.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.2505483792347063,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.5625152327565196,-1.0,0,0.0,0.0,0.0
833,|,5.0,[0],5.0,10.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.12098344693281401,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,6.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.250730282375852,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5625608568646543,-2.0,0,0.0,0.0,0.0
834,|,9.0,[0],9.0,12.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.12071897012387661,-9.0,0.0,900.0,0.0,900.0,|,9.0,[0],9.0,11.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.25042506679621085,-8.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,5.0,"[0, 9.0, 0]",0.0,5.0,3.0,0.5620597522467816,-6.0,0,0.0,0.0,0.0
835,|,9.0,[0],9.0,17.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.1204556471158507,-14.0,0.0,1400.0,0.0,1400.0,|,9.0,[0],9.0,15.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.2498788172564227,-12.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,9.0,"[0, 9.0, 0]",0.0,9.0,3.0,0.5615608337372758,-6.0,0,0.0,0.0,0.0
836,|,3.0,[0],3.0,15.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.12036812787599903,-12.0,0.0,1200.0,0.0,1200.0,|,3.0,[0],3.0,9.0,9.0,"[0, 9.0, 0]",0.0,9.0,0.0,0.2496972632598692,-6.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,9.0,"[0, 3.0, 0]",0.0,9.0,3.0,0.5618793896827319,0.0,0,0,0.0,0.0
837,|,3.0,[0],3.0,9.0,9.0,"[0, 9.0, 0]",0.0,9.0,0.0,0.12028073572120039,-6.0,0.0,600.0,0.0,600.0,|,3.0,[0],3.0,3.0,9.0,"[0, 3.0, 0]",0.0,9.0,3.0,0.25024201355275894,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5621974830590513,0.0,0,0,0.0,0.0
838,|,6.0,[0],6.0,6.0,9.0,"[0, 3.0, 0]",0.0,9.0,3.0,0.1208313194780087,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25060415659739005,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5621072982116965,-3.0,0,0.0,0.0,0.0
839,|,2.0,[0],2.0,5.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12077294685990338,-2.0,0.0,200.0,0.0,200.0,|,2.0,[0],2.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.2504830917874396,-2.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,5.0,2.0,0.5623188405797102,1.0,1.0,0,0.0,1.0
840,|,4.0,[0],4.0,6.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.12089768339768339,-3.0,0.0,300.0,0.0,300.0,|,4.0,[0],4.0,4.0,5.0,"[0, 3.0, 0]",0.0,5.0,3.0,0.25096525096525096,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5625,-1.0,0,0.0,0.0,0.0
841,|,6.0,[0],6.0,7.0,5.0,"[0, 3.0, 0]",0.0,5.0,2.0,0.12120481927710844,-4.0,0.0,400.0,0.0,400.0,|,6.0,[0],6.0,7.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.2510843373493976,-4.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,3.0,0.5624096385542169,-3.0,0,0.0,0.0,0.0
842,|,8.0,[0],8.0,12.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.12097162097162097,-9.0,0.0,900.0,0.0,900.0,|,8.0,[0],8.0,11.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.2506012506012506,-8.0,0.0,0.0,0.0,0.0,|,8.0,[0],8.0,8.0,6.0,"[0, 8.0, 0]",0.0,6.0,3.0,0.562049062049062,-5.0,0,0.0,0.0,0.0
843,|,2.0,[0],2.0,10.0,4.0,"[0, 6.0, 0]",0.0,4.0,0.0,0.12091346153846154,-7.0,0.0,700.0,0.0,700.0,|,2.0,[0],2.0,7.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.25048076923076923,-4.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,8.0,"[0, 2.0, 0]",0.0,7.0,2.0,0.5622596153846153,1.0,1.0,0,0.0,1.0
844,|,4.0,[0],4.0,8.0,6.0,"[0, 7.0, 0]",0.0,6.0,0.0,0.12079731027857829,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,4.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.2509606147934678,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5624399615754082,-1.0,0,0.0,0.0,0.0
845,|,2.0,[0],2.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,2.0,0.12121939510321651,0.0,0.0,0,0.0,0.0,|,2.0,[0],2.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.2513202112337974,0.0,0.0,0,0.0,0.0,|,2.0,[0],2.0,2.0,4.0,"[0, 2.0, 0]",0.0,3.0,2.0,0.5626500240038406,1.0,1.0,0,0.0,1.0
846,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12185176301271287,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25185895898296956,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5629647397457423,0.0,0,0,0.0,0.0
847,|,5.0,[0],5.0,5.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.12242453282223287,-2.0,0.0,200.0,0.0,200.0,|,5.0,[0],5.0,5.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25227599425011976,-2.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,3.0,"[0, 5.0, 0]",0.0,3.0,3.0,0.5630091039770004,-2.0,0,0.0,0.0,0.0
848,|,5.0,[0],5.0,7.0,3.0,"[0, 3.0, 0]",0.0,3.0,1.0,0.12251734864800191,-4.0,0.0,400.0,0.0,400.0,|,5.0,[0],5.0,7.0,3.0,"[0, 5.0, 0]",0.0,3.0,1.0,0.2522134481933477,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5630533620483369,-2.0,0,0.0,0.0,0.0
849,|,5.0,[0],5.0,9.0,3.0,"[0, 5.0, 0]",0.0,3.0,0.0,0.12237093690248566,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,7.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.252151051625239,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5630975143403442,-2.0,0,0.0,0.0,0.0
850,|,6.0,[0],6.0,10.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12219570405727924,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,8.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.25202863961813843,-5.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,5.0,"[0, 6.0, 0]",0.0,5.0,3.0,0.5630071599045346,-3.0,0,0.0,0.0,0.0
851,|,2.0,[0],2.0,7.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12213740458015267,-4.0,0.0,400.0,0.0,400.0,|,2.0,[0],2.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.25190839694656486,-2.0,0.0,0.0,0.0,0.0,|,2.0,[0],2.0,2.0,6.0,"[0, 2.0, 0]",0.0,5.0,2.0,0.5632156488549618,1.0,1.0,0,0.0,1.0
852,|,2.0,[0],2.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,1.0,0.1223175965665236,-1.0,0.0,100.0,0.0,100.0,|,2.0,[0],2.0,2.0,5.0,"[0, 2.0, 0]",0.0,4.0,2.0,0.25226514067715783,1.0,5.0,0,0.0,5.0,|,2.0,[0],2.0,2.0,2.0,"[0, 2.0, 0]",0.0,2.0,2.0,0.5634239389604196,1.0,1.0,0,0.0,1.0
853,|,4.0,[0],4.0,4.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.12291567413053835,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,2.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2527393997141496,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,2.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5636017151024297,-1.0,0,0.0,0.0,0.0
854,|,7.0,[0],7.0,8.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.12318668252080855,-5.0,0.0,500.0,0.0,500.0,|,7.0,[0],7.0,8.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.25279429250891794,-5.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,3.0,0.5633769322235433,-4.0,0,0.0,0.0,0.0
855,|,7.0,[0],7.0,12.0,3.0,"[0, 4.0, 0]",0.0,3.0,0.0,0.12298195631528964,-9.0,0.0,900.0,0.0,900.0,|,7.0,[0],7.0,11.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.2523741690408357,-8.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,7.0,"[0, 7.0, 0]",0.0,7.0,3.0,0.5631528964862298,-4.0,0,0.0,0.0,0.0
856,|,4.0,[0],4.0,12.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.12286527514231499,-9.0,0.0,900.0,0.0,900.0,|,4.0,[0],4.0,8.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.252134724857685,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.5633301707779886,-1.0,0,0.0,0.0,0.0
857,|,4.0,[0],4.0,9.0,7.0,"[0, 7.0, 0]",0.0,7.0,0.0,0.12274881516587678,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,5.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.2523696682464455,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5635071090047393,-1.0,0,0.0,0.0,0.0
858,|,3.0,[0],3.0,5.0,7.0,"[0, 4.0, 0]",0.0,7.0,1.0,0.12289841345015391,-2.0,0.0,200.0,0.0,200.0,|,3.0,[0],3.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2526639829505091,-1.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.5638171915699739,0.0,0,0,0.0,0.0
859,|,3.0,[0],3.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.12328442972077615,-1.0,0.0,100.0,0.0,100.0,|,3.0,[0],3.0,3.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.25319451017510647,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5641268338854709,0.0,0,0,0.0,0.0
860,|,4.0,[0],4.0,4.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.12387706855791962,-1.0,0.0,100.0,0.0,100.0,|,4.0,[0],4.0,4.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.2536643026004728,-1.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,3.0,"[0, 4.0, 0]",0.0,3.0,3.0,0.5643026004728132,-1.0,0,0.0,0.0,0.0
861,|,4.0,[0],4.0,5.0,3.0,"[0, 3.0, 0]",0.0,3.0,2.0,0.12423240434577232,-2.0,0.0,200.0,0.0,200.0,|,4.0,[0],4.0,5.0,3.0,"[0, 4.0, 0]",0.0,3.0,2.0,0.25389702409069437,-2.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,3.0,0.5644780349551252,-1.0,0,0.0,0.0,0.0
862,|,7.0,[0],7.0,9.0,3.0,"[0, 4.0, 0]",0.0,3.0,1.0,0.12426314548455553,-6.0,0.0,600.0,0.0,600.0,|,7.0,[0],7.0,8.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.2539495402027824,-5.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,3.0,0.5642537137467578,-4.0,0,0.0,0.0,0.0
863,|,4.0,[0],4.0,9.0,4.0,"[0, 4.0, 0]",0.0,4.0,0.0,0.12414605418138987,-6.0,0.0,600.0,0.0,600.0,|,4.0,[0],4.0,8.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.25371024734982334,-5.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,7.0,"[0, 4.0, 0]",0.0,7.0,3.0,0.5644287396937574,-1.0,0,0.0,0.0,0.0
864,|,5.0,[0],5.0,10.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.124,-7.0,0.0,700.0,0.0,700.0,|,5.0,[0],5.0,6.0,7.0,"[0, 4.0, 0]",0.0,7.0,2.0,0.25388235294117645,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.5644705882352942,-2.0,0,0.0,0.0,0.0
865,|,5.0,[0],5.0,8.0,7.0,"[0, 4.0, 0]",0.0,7.0,0.0,0.12385428907168038,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,7.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.25381903642773207,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.564512338425382,-2.0,0,0.0,0.0,0.0
866,|,5.0,[0],5.0,9.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.12370892018779343,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,7.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.2537558685446009,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5645539906103286,-2.0,0,0.0,0.0,0.0
867,|,5.0,[0],5.0,9.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12356389214536928,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,7.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.2536928487690504,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5645955451348182,-2.0,0,0.0,0.0,0.0
868,|,5.0,[0],5.0,9.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.1234192037470726,-6.0,0.0,600.0,0.0,600.0,|,5.0,[0],5.0,7.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.2536299765807963,-4.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,5.0,"[0, 5.0, 0]",0.0,5.0,3.0,0.5646370023419204,-2.0,0,0.0,0.0,0.0
869,|,4.0,[0],4.0,8.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12330369677117455,-5.0,0.0,500.0,0.0,500.0,|,4.0,[0],4.0,6.0,5.0,"[0, 5.0, 0]",0.0,5.0,1.0,0.25362657931679927,-3.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,5.0,"[0, 4.0, 0]",0.0,5.0,3.0,0.5648104819840899,-1.0,0,0.0,0.0,0.0
870,|,5.0,[0],5.0,8.0,5.0,"[0, 5.0, 0]",0.0,5.0,0.0,0.12315961673288152,-5.0,0.0,500.0,0.0,500.0,|,5.0,[0],5.0,6.0,5.0,"[0, 4.0, 0]",0.0,5.0,2.0,0.2537976162654826,-3.0,0.0,0.0,0.0,0.0,|,5.0,[0],5.0,5.0,4.0,"[0, 5.0, 0]",0.0,4.0,3.0,0.564851600841318,-2.0,0,0.0,0.0,0.0
871,|,9.0,[0],9.0,12.0,5.0,"[0, 4.0, 0]",0.0,5.0,0.0,0.12290111940298508,-9.0,0.0,900.0,0.0,900.0,|,9.0,[0],9.0,11.0,4.0,"[0, 5.0, 0]",0.0,4.0,1.0,0.2534981343283582,-8.0,0.0,0.0,0.0,0.0,|,9.0,[0],9.0,9.0,5.0,"[0, 9.0, 0]",0.0,5.0,3.0,0.5643656716417911,-6.0,0,0.0,0.0,0.0
872,|,7.0,[0],7.0,15.0,4.0,"[0, 5.0, 0]",0.0,4.0,0.0,0.12270081490104773,-12.0,0.0,1200.0,0.0,1200.0,|,7.0,[0],7.0,13.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.2530849825378347,-10.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,9.0,"[0, 7.0, 0]",0.0,9.0,3.0,0.5641443538998836,-4.0,0,0.0,0.0,0.0
873,|,6.0,[0],6.0,16.0,5.0,"[0, 9.0, 0]",0.0,5.0,0.0,0.1225296442687747,-13.0,0.0,1300.0,0.0,1300.0,|,6.0,[0],6.0,10.0,9.0,"[0, 7.0, 0]",0.0,9.0,0.0,0.25273192280864915,-7.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,3.0,0.5640548709602418,-3.0,0,0.0,0.0,0.0
874,|,3.0,[0],3.0,10.0,9.0,"[0, 7.0, 0]",0.0,9.0,0.0,0.12244423791821561,-7.0,0.0,700.0,0.0,700.0,|,3.0,[0],3.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.2525557620817844,-3.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.5643587360594795,0.0,0,0,0.0,0.0
875,|,3.0,[0],3.0,6.0,7.0,"[0, 6.0, 0]",0.0,7.0,0.0,0.1223589505456234,-3.0,0.0,300.0,0.0,300.0,|,3.0,[0],3.0,3.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.2530763872765266,0.0,0.0,0,0.0,0.0,|,3.0,[0],3.0,3.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.5646621778500116,0.0,0,0,0.0,0.0
876,|,6.0,[0],6.0,6.0,6.0,"[0, 3.0, 0]",0.0,6.0,3.0,0.12288430326918619,-3.0,0.0,300.0,0.0,300.0,|,6.0,[0],6.0,6.0,3.0,"[0, 3.0, 0]",0.0,3.0,3.0,0.25341989334569903,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,3.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5645722235103177,-3.0,0,0.0,0.0,0.0
877,|,4.0,[0],4.0,7.0,3.0,"[0, 3.0, 0]",0.0,3.0,0.0,0.12277044243687746,-4.0,0.0,400.0,0.0,400.0,|,4.0,[0],4.0,7.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2531850822330322,-4.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,3.0,0.5647440352096363,-1.0,0,0.0,0.0,0.0
878,|,6.0,[0],6.0,10.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.1226000462641684,-7.0,0.0,700.0,0.0,700.0,|,6.0,[0],6.0,7.0,6.0,"[0, 4.0, 0]",0.0,6.0,2.0,0.2532963219986121,-4.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,4.0,"[0, 6.0, 0]",0.0,4.0,3.0,0.5646541753411982,-3.0,0,0.0,0.0,0.0
879,|,1.0,[0],1.0,5.0,6.0,"[0, 4.0, 0]",0.0,6.0,0.0,0.12257169287696577,-2.0,0.0,200.0,0.0,200.0,|,1.0,[0],1.0,4.0,4.0,"[0, 4.0, 0]",0.0,4.0,0.0,0.2532377428307123,-1.0,0.0,0.0,0.0,0.0,|,1.0,[0],1.0,1.0,6.0,"[0, 1.0, 0]",0.0,4.0,1.0,0.5647548566142461,2.0,2.0,0,0.0,2.0
880,|,6.0,[0],6.0,7.0,4.0,"[0, 4.0, 0]",0.0,4.0,2.0,0.12286374133949192,-4.0,0.0,400.0,0.0,400.0,|,6.0,[0],6.0,6.0,4.0,"[0, 3.0, 0]",0.0,4.0,3.0,0.2535796766743649,-3.0,0.0,0.0,0.0,0.0,|,6.0,[0],6.0,6.0,1.0,"[0, 6.0, 0]",0.0,3.0,3.0,0.5646651270207852,-3.0,0,0.0,0.0,0.0
881,|,4.0,[0],4.0,7.0,4.0,"[0, 3.0, 0]",0.0,4.0,0.0,0.12275034610059991,-4.0,0.0,400.0,0.0,400.0,|,4.0,[0],4.0,7.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.2533456391324412,-4.0,0.0,0.0,0.0,0.0,|,4.0,[0],4.0,4.0,6.0,"[0, 4.0, 0]",0.0,6.0,3.0,0.564836179049377,-1.0,0,0.0,0.0,0.0
882,|,7.0,[0],7.0,11.0,3.0,"[0, 6.0, 0]",0.0,3.0,0.0,0.1225524072794287,-8.0,0.0,800.0,0.0,800.0,|,7.0,[0],7.0,8.0,6.0,"[0, 4.0, 0]",0.0,6.0,2.0,0.2533978346003225,-5.0,0.0,0.0,0.0,0.0,|,7.0,[0],7.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,3.0,0.5646164478230823,-4.0,0,0.0,0.0,0.0
883,|,3.0,[0],3.0,8.0,6.0,"[0, 4.0, 0]",0.0,6.0,0.0,0.12246777163904236,-5.0,0.0,500.0,0.0,500.0,|,3.0,[0],3.0,7.0,4.0,"[0, 7.0, 0]",0.0,4.0,0.0,0.2532228360957643,-4.0,0.0,0.0,0.0,0.0,|,3.0,[0],3.0,3.0,7.0,"[0, 3.0, 0]",0.0,7.0,3.0,0.5649171270718232,0.0,0,0,0.0,0.0
